number,name,serving_size,calories,total_fat,saturated_fat,cholesterol,protein,carbohydrate,fiber,sugars,lactose,fat,saturated_fatty_acids,monounsaturated_fatty_acids,polyunsaturated_fatty_acids,water
5997,"Alcoholic beverage,  Pinot Gris (Grigio)",100,83,0,,0,0.07,2.06,0,0,0,0,0,0,0,86.98
2739,"Alcoholic Beverage,  Merlot",100,83,0,,0,0.07,2.51,0,0.62,0,0,0,0,0,86.59
4210,"Alcoholic Beverage,  Cabernet Franc",100,83,0,,0,0.07,2.45,0,0,0,0,0,0,0,86.59
5057,"Alcoholic Beverage,  Cabernet Sauvignon",100,83,0,,0,0.07,2.6,0,0,0,0,0,0,0,86.56
2987,"Alcoholic Beverage,  Syrah",100,83,0,,0,0.07,2.58,0,0,0,0,0,0,0,86.53
1807,"Alcoholic beverages,  rose",100,83,0,,0,0.36,3.8,0,3.8,0,0,0,0,0,86.4
2843,"Alcoholic Beverage,  Claret",100,83,0,,0,0.07,3.01,0,0,0,0,0,0,0,86.38
1555,"Stew,  hominy with mutton (Navajo)",100,83,2.1,0.7,0.013,6.71,9.38,2,0.11,0,2.06,0.733,0.897,0.287,81.58
1818,"Crustaceans,  canned",100,83,0.7,0.2,0.097,17.88,0,0,0,0,0.74,0.201,0.129,0.258,79.69
2931,"Crustaceans,  moist heat",100,83,0.7,0.2,0.097,17.88,0,0,0,0,0.74,0.201,0.129,0.258,79.69
4717,"Apples,  with added sugar",100,83,0.1,,0,0.2,20.73,1.9,0,0,0.07,0.011,0.003,0.02,78.76
3085,"Chiton,  gumboots (Alaska Native)",100,83,1.6,,0,17.1,0,0,0,0,1.6,0,0,0,78.6
4657,"Potatoes,  whole milk added",100,83,0.6,0.3,0.002,1.91,17.57,1.5,1.48,0.76,0.57,0.302,0.124,0.065,78.48
1604,"Refried beans,  vegetarian",100,83,0.9,0.1,0,5.28,13.5,4.7,0.59,0,0.87,0.142,0.206,0.471,78.39
513,"Bulgur,  cooked",100,83,0.2,,0,3.08,18.58,4.5,0.1,0,0.24,0.042,0.031,0.098,77.76
5399,"Cherries,  drained",100,83,0.2,,0,0.73,21.07,2.3,16.18,0,0.21,0.041,0.049,0.055,77.61
7126,"Cowpeas,  canned with pork",100,83,1.6,0.6,0.007,2.74,16.53,3.3,0,0,1.6,0.605,0.656,0.229,77.59
2277,"Apricots,  drained",100,83,0.1,,0,0.64,21.31,2.7,18.65,0,0.11,0.007,0.045,0.021,77.56
4506,"Alcoholic beverage,  Fume Blanc",100,82,0,,0,0.07,2.27,0,0,0,0,0,0,0,86.98
3472,"Alcoholic Beverage,  Pinot Noir",100,82,0,,0,0.07,2.31,0,0,0,0,0,0,0,86.94
2311,"Alcoholic beverage,  white",100,82,0,,0,0.07,2.6,0,0.96,0,0,0,0,0,86.86
3553,"Alcoholic beverage,  Semillon",100,82,0,,0,0.07,3.12,0,0,0,0,0,0,0,86.54
3881,"Alcoholic beverage,  Muscat",100,82,0,,0,0.07,5.23,0,0,0,0,0,0,0,85.69
4050,"CAMPBELL'S CHUNKY Soups,  Chicken Corn Chowder",100,82,4.1,1.2,0.006,2.86,8.16,0.8,1.22,0,4.08,1.224,0,0,83.8
5630,"CAMPBELL'S CHUNKY Soups,  Baked Potato with Steak & Cheese Soup",100,82,4.1,1,0.006,3.27,8.57,1.2,1.22,0,4.08,1.02,0,0,82.3
1516,"Macaroni and Cheese,  canned entree",100,82,2.5,0.9,0.006,3.38,11.52,0.5,0.5,0.3,2.46,0.881,0.6,0.303,81.39
2325,"Fish,  whole (Alaska Native)",100,82,1.8,,0,15.5,0,0,0,0,1.75,0,0,0,80.1
790,"Rambutan,  syrup pack",100,82,0.2,,0,0.65,20.87,0.9,0,0,0.21,0,0,0,78.04
3461,"Mountain yam,  with salt",100,82,0.1,,0,1.73,19.99,0,0,0,0.08,0.018,0.003,0.036,77.14
4371,"Mountain yam,  without salt",100,82,0.1,,0,1.73,20,0,0,0,0.08,0.018,0.003,0.036,77.14
5152,"Alcoholic beverage,  Sauvignon Blanc",100,81,0,,0,0.07,2.05,0,0,0,0,0,0,0,87.16
4352,"Alcoholic beverage,  Pinot Blanc",100,81,0,,0,0.07,1.94,0,0,0,0,0,0,0,87.14
5354,"Alcoholic beverage,  Gewurztraminer",100,81,0,,0,0.07,2.6,0,0,0,0,0,0,0,87.03
2923,"Olives,  canned (jumbo-super colossal)",100,81,6.9,0.9,0,0.97,5.61,2.5,0,0,6.87,0.909,5.071,0.586,84.34
2932,"CAMPBELL'S CHUNKY,  New England Clam Chowder",100,81,3.9,,0.004,2.46,9.01,1.2,0,0,3.85,0,0,0,83.52
784,"Babyfood,  junior",100,81,2.5,1.2,0.051,12.03,2.43,0,0,0,2.52,1.18,0.95,0.16,82.44
4587,"McDONALD'S,  Bacon Ranch Salad with Grilled Chicken",100,81,3.1,1.2,0.028,10.28,3.64,1,1.73,0.01,3.14,1.235,1.014,0.431,81.42
2678,"Cheese,  2% milkfat",100,81,2.3,1.2,0.012,10.45,4.76,0,4,3.87,2.27,1.235,0.516,0.083,81.24
5626,"CAMPBELL'S CHUNKY Soups,  Grilled Steak- Steak Chili with Beans",100,81,1.2,0.4,0.006,6.53,11.02,2.9,3.67,0,1.22,0.408,0,0,80
4711,"Frozen novelties,  POPSICLE SCRIBBLERS",100,81,0.2,,0,0,19.68,0,14.57,0,0.24,0,0,0,79.96
1675,"Potatoes,  home-prepared",100,81,1.3,0.8,0.004,2.35,15.47,0,0,0,1.28,0.797,0.347,0.055,79.6
4754,"Soybeans,  steamed",100,81,4.5,0.6,0,8.47,6.53,0.8,0.52,0,4.45,0.617,1.009,2.513,79.45
1598,"Mouse nuts,  roots (Alaska Native)",100,81,0.1,,0,3.9,16.1,0,0,0,0.1,0,0,0,77.2
3720,"Alcoholic Beverage,  Lemberger",100,80,0,,0,0.07,2.46,0,0,0,0,0,0,0,87.02
4218,"Alcoholic beverage,  Chenin Blanc",100,80,0,,0,0.07,3.31,0,0,0,0,0,0,0,86.78
3476,"Alcoholic beverage,  Riesling",100,80,0,,0,0.07,3.74,0,0,0,0,0,0,0,86.56
1890,"Vitasoy USA Azumaya,  Firm Tofu",100,80,4.2,0.5,0,9.08,1.52,0.6,0.4,0,4.2,0.5,1.2,2.5,84
3722,"SPAGHETTIOS,  Spaghetti in Tomato & Cheese Sauce",100,80,0.6,0.2,0.002,2.78,15.87,1.2,5.16,0,0.6,0.198,0,0,79.7
3021,"WORTHINGTON Diced Chik,  unprepared",100,80,0.7,,0.001,14.7,3.7,1.4,0.1,0,0.7,0,0,0,79
4090,"Mollusks,  dry heat",100,79,2.1,0.7,0.038,7,7.28,0,0,0,2.12,0.683,0.23,0.713,81.95
2471,SILK Vanilla soy yogurt (family size),100,79,1.8,0.2,0,2.64,13.66,0.4,10.57,0,1.76,0.22,0,0,80.7
1861,"Frozen novelties,  pop",100,79,0.2,,0,0,19.23,0,13.66,0,0.24,0.013,0.051,0.016,80.49
1847,"Refried beans,  fat-free",100,79,0.5,0.1,0,5.34,13.5,4.7,0.61,0,0.45,0.093,0.044,0.287,78.69
2946,"Sauce,  prepared-from-recipe",100,79,0.6,0.1,0.001,1.84,16.72,0.4,10.81,0,0.58,0.144,0.253,0.117,78.56
2147,"Lima beans,  canned",100,79,0.2,,0,4.93,14.91,4.8,0,0,0.17,0.039,0.015,0.074,77.08
3757,"Chicken breast,  sliced",100,79,0.4,0.1,0.036,16.79,2.17,0,0.1,0,0.39,0.13,0.121,0.073,76.71
3933,"Sauce,  TUONG OT SRIRACHA",100,79,0.9,,0,1.86,15.87,2.2,10.48,0,0.9,0,0,0,76.71
2926,"Alcoholic Beverage,  Gamay",100,78,0,,0,0.07,2.38,0,0,0,0,0,0,0,87.49
7015,"CAMPBELL'S CHUNKY Microwavable Bowls,  ready-to-serve",100,78,3.7,0.8,0.01,3.27,7.35,1.2,0.82,0,3.67,0.816,0,0,84.7
3127,"Restaurant,  shrimp and vegetables",100,78,4.1,0.6,0.036,5.9,4.52,1.4,2.16,0,4.05,0.633,0.817,1.984,84.06
4932,"CAMPBELL'S CHUNKY Soups,  Old Fashioned Potato Ham Chowder",100,78,4.5,1.6,0.008,2.45,6.94,1.2,0.41,0,4.49,1.633,0,0,83.8
6362,"CAMPBELL'S CHUNKY Soups,  Baked Potato with Cheddar & Bacon Bits Soup",100,78,3.7,1.2,0.004,2.04,9.39,0.8,1.25,0,3.67,1.224,0,0,83.8
7351,"Tofu,  prepared with calcium sulfate and magnesium chloride (nigari)",100,78,4.2,0.8,0,9.04,2.85,0.9,0.6,0,4.17,0.793,1.127,1.649,82.93
6464,"Milk,  with added calcium",100,78,1.9,1.2,0.008,2.99,12.13,0.7,9.55,3.83,1.9,1.177,0.455,0.089,82.17
3636,"CAMPBELL'S CHUNKY Soups,  Split Pea 'N' Ham Soup",100,78,1,0.4,0.004,4.9,12.24,2,2.04,0,1.02,0.408,0,0,81
1223,"Yogurt,  non-fat",100,78,0,,0.003,2.94,17.04,0,5.88,0,0,0,0,0,79
101,"Sauce,  worcestershire",100,78,0,,0,0,19.46,0,10.03,0,0,0,0,0,78.54
3947,"Milk,  homemade",100,77,2.3,1.4,0.008,3.52,10.74,1,9.66,4.63,2.34,1.431,0.677,0.084,82.45
8244,"Beverages,  vitamin A and vitamin D",100,77,1.8,1.1,0.008,3.05,12.08,0.4,11.4,0,1.83,1.124,0.47,0.075,82.32
3649,"Rennin,  prepared with 2% milk",100,77,1.8,1.1,0.007,3.06,12.34,0,0,0,1.77,1.061,0.484,0.065,82.11
1899,"Ravioli,  canned",100,77,1.5,0.7,0.003,2.48,13.64,1.3,3.72,0,1.45,0.723,0.418,0.182,80.91
1868,"Peas,  unprepared",100,77,0.4,0.1,0,5.22,13.62,4.5,5,0,0.4,0.066,0.033,0.175,79.98
7267,"Cowpeas,  plain",100,77,0.6,0.1,0,4.74,13.63,3.3,0,0,0.55,0.144,0.046,0.237,79.63
4828,"Succotash,  with cream style corn",100,77,0.5,0.1,0,2.64,17.61,3,0,0,0.54,0.101,0.105,0.26,78.17
5420,"Peaches,  without added sugar",100,77,0.3,,0,1.16,19.69,2.7,16.99,0,0.25,0.026,0.089,0.118,78.1
1949,"Gravy,  golden pork",100,76,5.1,2.5,0.008,1.69,5.08,0,1.69,0,5.08,2.542,0,0,87.4
5353,"Alcoholic beverage,  Muller Thurgau",100,76,0,,0,0.07,3.48,0,0,0,0,0,0,0,87.28
2344,"Gravy,  country style cream",100,76,5.1,1.7,0.008,1.69,5.08,0,1.69,0,5.08,1.695,0,0,86.8
674,Okara,100,76,1.7,0.2,0,3.52,12.23,0,0,0,1.73,0.193,0.295,0.755,81.64
3679,"Babyfood,  mixed fruit juice with low fat yogurt",100,76,0.8,0.5,0.003,2.4,14.68,0.4,10.8,0,0.8,0.517,0.219,0.022,81.5
1856,"Babyfood,  peach yogurt",100,76,0.2,0.1,0.004,0.9,17.6,0.4,11.11,0,0.18,0.117,0.048,0.005,80.87
3323,"Applesauce,  with salt",100,76,0.2,,0,0.18,19.91,1.2,0,0,0.18,0.03,0.007,0.054,79.58
7476,"Grapes,  solids and liquids",100,76,0.1,,0,0.48,19.65,0.6,19.05,0,0.1,0.033,0.004,0.03,79.53
6005,"Corn with red and green peppers,  solids and liquids",100,75,0.6,0.1,0,2.33,18.17,0,0,0,0.55,0.085,0.157,0.261,77.5
3719,"Alcoholic Beverage,  Carignane",100,74,0,,0,0.07,2.4,0,0,0,0,0,0,0,87.88
3027,"Vitasoy USA Organic Nasoya,  Tofu Plus Firm",100,74,3.4,0.3,0,9.19,1.71,0.8,0.3,0,3.4,0.3,1.1,2.1,84.5
1896,"Restaurant,  tripe soup",100,74,2.6,1,0.059,8.61,4.07,0,0,0,2.58,1.045,1.124,0.31,83.41
361,"SILK Nog,  soymilk",100,74,1.6,,0,2.46,12.3,0,9.84,0,1.64,0,0,0,82.96
4199,"Cheese,  lactose reduced",100,74,1,0.6,0.004,12.4,3.2,0.6,2.6,0,1,0.64,0.29,0.03,82.5
4683,"CAMPBELL'S CHUNKY Soups,  Hearty Bean 'N' Ham Soup",100,74,0.8,0.2,0.004,4.49,12.24,3.3,2.04,0,0.82,0.204,0,0,81.6
4530,"Fish,  plain (Alaska Native)",100,74,1.9,0.4,0.04,9.6,4.47,0,0,0,1.93,0.43,0.42,0.71,81.2
138,"Sour cream,  fat free",100,74,0,,0.009,3.1,15.6,0,0.39,0,0,0,0,0,80.6
2675,"Pears,  drained",100,74,0.2,,0,0.24,19.08,2.7,16.42,0,0.18,0.01,0.037,0.041,80.35
4400,"Apples,  stewed",100,74,0.1,,0,0.28,19.91,2.6,0,0,0.12,0.02,0.005,0.036,79.36
811,"Yogurt,  lowfat",100,73,1.9,1.2,0.01,9.95,3.94,0,3.56,2.92,1.92,1.23,0.486,0.076,83.56
2164,"HEALTHY REQUEST,  condensed",100,73,1.2,0.4,0,1.61,13.71,0.8,8.06,0,1.21,0.403,0,0.403,81.8
1821,"Babyfood,  fruit supreme dessert",100,73,0.2,,0,0.5,17.18,2,14.87,0,0.2,0.03,0.025,0.068,81.6
1926,"Mangosteen,  syrup pack",100,73,0.6,,0,0.41,17.91,1.8,0,0,0.58,0,0,0,80.94
1005,"Nance,  unsweetened",100,73,1.2,,0,0.66,16.97,7.5,8.31,0,1.16,0,0,0,80.64
4778,"Gooseberries,  solids and liquids",100,73,0.2,,0,0.65,18.75,2.4,0,0,0.2,0.013,0.018,0.11,80.1
854,"Cream,  lowfat",100,72,5,3.3,0.017,3.33,3.33,0,3.33,0,5,3.276,1.526,0.257,87.83
4122,"Sauce,  with butter",100,72,2.6,1.6,0.008,3.95,8.29,0.1,5.29,0,2.56,1.6,0.656,0.112,84.02
2588,"Soup,  homemade (Alaska Native)",100,72,2.2,0.5,0.012,7.4,5.6,0,0,0,2.2,0.5,0,0,84
4298,"Cheese,  no sodium added",100,72,1,0.6,0.004,12.4,2.7,0,2.7,0,1,0.632,0.284,0.031,83.5
93,"Hominy,  white",100,72,0.9,0.1,0,1.48,14.26,2.5,1.82,0,0.88,0.123,0.231,0.399,82.53
1329,"Hominy,  yellow",100,72,0.9,0.1,0,1.48,14.26,2.5,0,0,0.88,0.123,0.231,0.399,82.53
2677,"Cheese,  1% milkfat",100,72,1,0.6,0.004,12.39,2.72,0,2.72,0,1.02,0.645,0.291,0.031,82.48
3436,"Frozen novelties,  No Sugar Added CREAMSICLE Pops",100,72,0.6,0.5,0.003,3.69,12.88,3.6,2.75,0,0.61,0.47,0,0,82.38
2382,"Vegetables,  unprepared",100,72,0.5,0.1,0,3.33,13.47,4,0,0,0.52,0.098,0.031,0.235,82.08
1746,"Babyfood,  apple and prune",100,72,0.1,,0,0.2,18.1,0.1,10.58,0,0.1,0.018,0.006,0.031,81.3
2412,"Peaches,  drained",100,72,0.2,,0,0.52,18.43,1.2,14.66,0,0.18,0.013,0.047,0.066,80.62
5125,"Corn,  no salt added",100,72,0.4,0.1,0,1.74,18.13,1.2,3.23,0,0.42,0.065,0.123,0.198,78.73
5255,"Corn,  regular pack",100,72,0.4,0.1,0,1.74,18.13,1.2,3.23,0,0.42,0.065,0.123,0.198,78.73
8057,"Infant Formula,  with ARA and DHA",100,71,3.8,1.6,0.001,2,7.4,0,7.4,0,3.8,1.578,1.33,0.862,86
2205,"Yogurt,  CHOBANI",100,71,0.2,0.2,0,9.07,8.09,0.3,7.61,2.72,0.22,0.178,0.06,0.011,82.03
3408,"Fruit juice smoothie,  BLUE MACHINE",100,71,0,,0,0.42,16.67,2.9,12.08,0,0,0,0,0,81.7
239,"Prune juice,  canned",100,71,0,,0,0.61,17.45,1,16.45,0,0.03,0.003,0.021,0.007,81.24
6274,"Lima beans,  solids and liquids",100,71,0.3,0.1,0,4.07,13.33,3.6,0.93,0,0.29,0.066,0.016,0.139,81.17
1511,"CAMPBELL'S,  condensed",100,71,0.4,,0,1.46,15.22,1.1,8.23,0,0.44,0,0,0,80.79
3911,"Broadbeans (fava beans),  canned",100,71,0.2,,0,5.47,12.41,3.7,0,0,0.22,0.037,0.044,0.09,80.32
1044,"SWANSON,  Chicken A La King",100,71,4,1.2,0.007,4.7,4.03,0.7,0.67,0,4.03,1.174,0,0,80.1
3926,CAMPBELL'S Homestyle New England Clam Chowder,100,70,4.2,0.8,0.004,2.33,5.68,0.8,0,0,4.23,0.816,0,0,86.53
2356,"Vitasoy USA Organic Nasoya,  Soft Tofu",100,70,3.5,0.5,0,8.76,0.74,0.6,0.3,0,3.5,0.5,0.7,2.3,85.8
2066,"Pasta with tomato sauce,  canned",100,70,0.4,0.1,0.001,2.22,14.22,0.9,4,0,0.44,0.136,0.088,0.171,82.15
1626,"Babyfood,  prune and orange",100,70,0.3,,0,0.6,16.8,0,0,0,0.3,0,0,0,81.9
2696,"Peas and onions,  unprepared",100,70,0.3,0.1,0,3.98,13.51,3.5,0,0,0.32,0.057,0.031,0.148,81.5
2767,"SPAGHETTIOS,  easy open",100,70,0.5,0.2,0.002,2.35,14.55,1.4,4.23,0,0.47,0.235,0,0.235,81.4
2811,"Fruit cocktail,  drained",100,70,0.1,,0,0.47,18.8,1.7,17.14,0,0.1,0.014,0.018,0.042,80.4
2979,"Babyfood,  mango with tapioca",100,70,0.2,,0,0.3,19,1.1,13,0,0.2,0.039,0.06,0.03,80
342,"Peppermint,  fresh",100,70,0.9,0.2,0,3.75,14.89,8,0,0,0.94,0.246,0.033,0.508,78.65
2126,"Milk,  with added vitamin D",100,69,4.1,2.7,0.011,3.56,4.45,0,4.45,0,4.14,2.667,1.109,0.149,87.03
6930,"Infant formula,  with ARA and DHA",100,69,3.8,2.4,0.002,1.92,6.94,0,6.9,6.9,3.77,2.447,0.387,0.844,87
6427,"P REGO Pasta,  ready-to-serve",100,69,2.3,,0,1.54,10,2.3,6.92,0,2.31,0,0,0,83.5
3535,"Soup,  chunk style",100,69,2.3,1.6,0.006,4.3,9.58,0.2,0.84,0,2.3,1.621,0.394,0.068,83.3
2312,"SPAGHETTIOS,  SpaghettiOs in Meat Sauce",100,69,0.8,0.4,0.004,3.17,12.3,1.2,4.76,0,0.79,0.397,0,0,82.4
4602,"Peas,  drained solids",100,69,0.4,0.1,0,4.42,12.58,4.1,4.16,0,0.35,0.062,0.031,0.163,81.7
186,"Grape leaves,  canned",100,69,2,0.3,0,4.27,11.71,9.9,0,0,1.97,0.312,0.076,0.989,76.1
2741,"Alcoholic beverage,  hard lemonade",100,68,0,,0,0,10.07,0,9.77,0,0,0,0,0,85.74
1528,"Mollusks,  canned",100,68,2.5,0.6,0.055,7.06,3.91,0,0,0,2.47,0.631,0.25,0.739,85.14
6268,"Applesauce,  without salt (includes USDA commodity)",100,68,0.2,,0,0.16,17.49,1.2,14.67,0,0.17,0.03,0.007,0.054,81.98
6135,"Infant formula,  24 calo ready-to-feed",100,67,3.3,1.3,0,1.97,7.19,0,7.21,0,3.34,1.339,0.021,1.169,87.23
8137,"Infant formula,  24 calories ready-to-feed Low iron",100,67,3.3,1.3,0,1.97,7.19,0,7.21,0,3.34,1.339,0.85,1.169,87.23
6299,"Infant formula,  prepared from powder",100,67,2.9,1.2,0,2.14,8.08,0,7.77,0,2.91,1.243,1.078,0.544,86.41
1218,"Turkey and gravy,  frozen",100,67,2.6,0.9,0.018,5.88,4.61,0,0,0,2.63,0.85,0.97,0.47,85.07
1823,"PACE,  Traditional Refried Beans",100,67,0,,0,4.17,10.83,4.2,2.5,0,0,0,0,0,82.7
2442,"SPAGHETTIOS,  SpaghettiOs plus Calcium",100,67,0.4,0.2,0.002,2.38,13.89,1.2,5.16,0,0.4,0.198,0,0.198,81.7
4903,"Corn,  drained solids",100,67,1.2,0.2,0,2.29,14.34,2,4.44,0,1.22,0.245,0.374,0.519,81.41
1375,"SPAGHETTIOS,  SpaghettiOs  A to Z's",100,67,0.4,0.2,0.002,2.38,13.89,1.2,4.76,0,0.4,0.198,0,0.198,81.4
1631,"SPAGHETTIOS,  SpaghettiOs Original",100,67,0.4,0.2,0.002,2.38,13.89,1.2,4.37,0,0.4,0.198,0,0.198,81.4
3827,"Oopah (tunicate),  whole animal (Alaska Native)",100,67,2.2,,0,11.7,0,0,0,0,2.2,0,0,0,80.2
7256,"Infant formula,  20 calories ready-to-feed",100,66,3.3,1.7,0,1.97,7.21,0,7.2,0,3.34,1.679,0.021,1.164,87.78
7498,"Infant formula,  ready- to- feed with ARA and DHA",100,66,3.6,1.5,0,1.76,6.67,0.7,6.66,0,3.6,1.477,1.293,0.685,87.78
5570,"Infant Formula,  ready-to-feed",100,66,3.3,1,0,1.44,7.61,0,7.61,0,3.34,0.975,0.846,0.451,87.5
8138,"Infant formula,  20 calories ready-to-feed Low iron",100,66,3.3,1.7,0,1.97,7.21,0,7.23,0,3.34,1.679,0.021,1.164,87.5
8728,"Infant formula,  prepared from liquid concentrate",100,66,3.4,1.5,0.004,1.45,7.39,0,5,0,3.37,1.47,1.08,0.74,87.5
4316,"CAMPBELL'S CHUNKY,  Creamy Chicken and Dumplings Soup",100,66,3.2,0.7,0.012,2.32,7.09,1.5,1.09,0,3.19,0.68,0.56,1.95,85.59
130,SILK Plain soy yogurt,100,66,1.8,0.2,0,2.64,9.69,0.4,5.29,0,1.76,0.22,0,0,84.67
1825,"Soup,  condensed",100,66,0.4,0.1,0,1.46,15.22,1.1,8.23,0,0.44,0.115,0.136,0.157,80.79
3467,CAMPBELL'S Homestyle Potato Broccoli Cheese Soup,100,65,3.7,0.8,0.002,1.22,6.94,1.2,1.22,0,3.67,0.816,0,0,88
7255,"Infant formula,  Toddler ready-to-feed",100,65,2.9,0.9,0,2.17,7.64,0,7.64,0,2.89,0.855,0.727,0.38,86.67
1493,"Babyfood,  strained",100,65,0.3,,0,0.94,14.48,1.3,11.5,0,0.33,0.02,0.01,0.04,83.65
3710,"Soup,  reduced sodium",100,65,0.6,0.2,0,1.61,13.41,1.2,8.11,0,0.56,0.155,0.179,0.189,82.5
3148,"Beets,  solids and liquids",100,65,0.1,,0,0.8,16.28,0.8,11.05,0,0.08,0.013,0.016,0.029,81.88
2659,"Milk,  3.7% milkfat",100,64,3.7,2.3,0.014,3.28,4.65,0,0,0,3.66,2.278,1.057,0.136,87.69
8767,"Toddler formula,  ready-to-feed",100,64,3.6,1.6,0.001,1.78,7.18,0,7.18,0,3.63,1.55,1.38,0.73,87.5
6574,"CAMPBELL'S Red and White - Microwaveable Bowls,  Creamy Tomato Soup",100,64,2,0.4,0.002,1.22,10.2,1.2,6.53,0,2.04,0.408,0,0,84.7
3927,"Beverages,  SPECIAL K Protein Shake",100,64,1.6,0.2,0.004,3.2,9.2,1.7,5.95,0,1.6,0.208,0.834,0.521,84.5
2007,"Babyfood,  peas and brown rice",100,64,0.5,0.1,0,3.4,11.49,2.5,2.89,0,0.5,0.1,0.18,0.18,84.1
4176,"Babyfood,  apple and sweet potato",100,64,0.2,,0,0.3,15.3,1.4,11.6,0,0.22,0.041,0.008,0.079,84
6981,"Beverages,  not fortified with vitamin C",100,64,0,,0,0,16.03,0,15.85,0,0,0,0,0,83.87
5617,"Babyfood,  organic",100,64,0,,0.002,1.1,14.82,1.2,9.09,0,0,0,0,0,83.83
1648,"Blackberries,  unsweetened",100,64,0.4,,0,1.18,15.67,5,10.67,0,0.43,0.015,0.041,0.245,82.21
5138,"Salad dressing,  KRAFT Mayo Fat Free Mayonnaise Dressing",100,64,0,,0,0.2,15.8,2,6.8,0,0,0,0,0,81.8
8087,"Infant Formula,  prepared from powder",100,63,3.5,1.5,0,1.52,6.39,0,6.44,0,3.5,1.5,1.3,0.7,88.4
5014,"Infant formula,  ready-to-feed",100,63,3.5,1.6,0.004,1.4,6.39,0,6.4,0,3.5,1.6,1.4,0.5,88.1
1793,"Soymilk,  unfortified",100,63,1.5,0.2,0,2.26,9.95,0.4,7.86,0,1.53,0.24,0.379,0.836,85.61
5023,"Soymilk,  vitamins A and D",100,63,1.5,0.2,0,2.26,9.95,0.4,7.86,0,1.53,0.24,0.379,0.836,85.61
4289,"Yogurt,  12 grams protein per 8 ounce",100,63,1.6,1,0.006,5.25,7.04,0,7.04,0,1.55,1,0.426,0.044,85.07
3831,"Guava nectar,  with added ascorbic acid",100,63,0.1,,0,0.09,16.25,1,12.95,0,0.06,0.02,0.02,0.01,83.51
3607,"Fruit juice smoothie,  MIGHTY MANGO",100,63,0,,0,0.42,15,0,12.5,0,0,0,0,0,83.46
1450,"PACE,  Spicy Jalapeno Refried Beans",100,63,0,,0,4.17,11.67,4.2,3.33,0,0,0,0,0,82.4
7075,"Succotash,  solids and liquids",100,63,0.5,0.1,0,2.6,13.98,2.6,0,0,0.49,0.092,0.096,0.236,81.96
4986,"Fish,  Pacific (Alaska Native)",100,63,0.8,,0,11.3,2.6,0,0,0,0.8,0,0,0,81.8
1891,"Milk,  whole",100,62,3.3,1.9,0.011,3.21,4.88,0,4.88,0,3.31,1.899,0.827,0.198,87.91
896,"MORI-NU,  firm",100,62,2.7,0.4,0,6.9,2.4,0.1,1.27,0,2.7,0.406,0.539,1.485,87.4
4027,"Babyfood,  green beans and potatoes",100,62,1.9,1.1,0.005,2.2,9,1.4,2.35,1.34,1.9,1.117,0.539,0.132,86.2
168,"SILK Coffee,  soymilk",100,62,1.4,0.2,0,2.06,10.29,0,9.47,0,1.44,0.206,0,0,85.56
2226,"Beverages,  fortified",100,62,0.8,,0,0.83,12.83,1.2,11.1,0,0.83,0,0,0,84.88
6974,"Grape juice,  with added ascorbic acid and calcium",100,62,0.1,,0,0.37,14.77,0.2,14.2,0,0.13,0.025,0.003,0.022,84.51
2943,"Raspberries,  wild (Northern Plains Indians)",100,62,0.3,,0,1.12,13.85,7.5,5.54,0,0.28,0,0,0,84.48
2186,"Babyfood,  canned",100,62,0,,0,0,15.38,0,15.3,0,0,0,0,0,84.4
3743,"Potatoes,  no salt added",100,62,0.2,0.1,0,1.4,13.6,2.4,0.59,0,0.2,0.051,0.005,0.085,84.3
4497,"USDA Commodity pears,  drained",100,62,0.2,,0,0.28,16.21,1.6,11.22,0,0.15,0,0,0,83.16
5351,"Yogurt,  8 grams protein per 8 ounce",100,61,3.3,2.1,0.013,3.47,4.66,0,4.66,0,3.25,2.096,0.893,0.092,87.9
4033,"McDONALD'S,  Bacon Ranch Salad without chicken",100,61,3.6,1.5,0.012,4.14,4.2,1.5,2.14,0.01,3.64,1.507,1.057,0.327,87.2
1920,"Beverages,  canned",100,61,0,,0,0,15.72,0,13.06,0,0,0,0,0,84.2
2366,"Rhubarb,  leaves (Alaska Native)",100,61,0.5,,0,4.2,9.9,0,0,0,0.5,0,0,0,83.5
4274,"USDA Commodity peaches,  drained",100,61,0.2,,0,0.56,15.65,0.7,10.61,0,0.15,0,0,0,83.43
5119,"Tangerines,  light syrup pack",100,61,0.1,,0,0.45,16.19,0.7,15.49,0,0.1,0.012,0.018,0.02,83.06
5595,"Corn,  solids and liquids",100,61,0.8,0.1,0,1.95,13.86,1.7,4.15,0,0.77,0.077,0.144,0.234,82.61
2053,"Babyfood,  pasta with vegetables",100,60,2.1,1.2,0.005,1.7,8.4,1.5,1.2,0,2.1,1.23,0.58,0.144,87.3
4869,"Beverages,  milk based",100,60,1,,0,1.48,11.42,0,9.23,2.76,0.98,0,0,0,85.68
6298,"Grape juice,  with added ascorbic acid",100,60,0.1,,0,0.37,14.77,0.2,14.2,0,0.13,0.025,0.003,0.022,84.51
7412,"Grape juice,  without added ascorbic acid",100,60,0.1,,0,0.37,14.77,0.2,14.2,0,0.13,0.025,0.003,0.022,84.51
1692,"Potatoes,  drained solids",100,60,0.2,0.1,0,1.41,13.61,2.3,0,0,0.21,0.054,0.005,0.089,84.28
